weight,density,highest degree,runtime,stretch,jumpstretch
735556,0.15336617405582922,62,35090,1614.0,10.0
730631,0.15454844006568144,55,35910,479.57142857142856,11.0
759453,0.15428571428571428,54,33606,Infinity,10.0
762165,0.1548111658456486,52,34415,1325.0,10.0
730191,0.1549425287356322,53,35047,455.5,10.0
741497,0.15211822660098523,56,33634,911.3333333333334,10.0
741507,0.15382594417077175,51,34195,3794.0,10.0
767739,0.1541543513957307,48,36308,Infinity,11.0
750075,0.15461412151067325,50,36152,801.0,11.0
712826,0.15080459770114943,56,35357,411.2857142857143,10.0
