weight,density,highest degree,runtime,stretch,jumpstretch
265302,0.1868456375838926,101,4121,Infinity,10.0
261811,0.18791946308724833,91,3971,99.33333333333333,10.0
275755,0.18711409395973155,85,4147,186.8,10.0
256796,0.1811185682326622,79,4276,Infinity,9.0
232517,0.1778076062639821,84,4440,287.0,9.0
251065,0.1738702460850112,101,4624,Infinity,Infinity
260693,0.1850559284116331,78,4342,129.66666666666666,9.0
248951,0.17914988814317673,82,4297,416.0,11.0
258854,0.1829082774049217,74,3714,Infinity,11.0
252708,0.18344519015659955,76,3994,137.4,10.0
