weight,density,highest degree,runtime,stretch,jumpstretch
14530,0.0436036036036036,7,866,Infinity,Infinity
17472,0.04540540540540541,8,938,Infinity,Infinity
15498,0.044684684684684686,7,868,Infinity,Infinity
12627,0.043963963963963966,7,808,Infinity,Infinity
16184,0.044684684684684686,9,748,Infinity,Infinity
13795,0.04540540540540541,7,790,Infinity,Infinity
15522,0.043963963963963966,7,962,Infinity,Infinity
15349,0.04432432432432432,6,660,Infinity,Infinity
13917,0.043963963963963966,8,766,Infinity,Infinity
15989,0.043963963963963966,8,639,Infinity,Infinity
