weight,density,highest degree,runtime,stretch,jumpstretch
635838,0.19023809523809523,209,27861,Infinity,9.0
589800,0.1826984126984127,149,24727,Infinity,10.0
593876,0.18575396825396825,141,26839,Infinity,10.0
622347,0.1852777777777778,170,26398,Infinity,12.0
598415,0.18968253968253967,150,27146,Infinity,11.0
561318,0.18067460317460318,205,25513,566.0,11.0
616695,0.18821428571428572,155,28263,349.5,10.0
664206,0.19464285714285715,210,27469,302.6666666666667,10.0
640105,0.19023809523809523,203,26354,Infinity,Infinity
660604,0.19035714285714286,197,27866,346.85714285714283,11.0
