weight,density,highest degree,runtime,stretch,jumpstretch
11274,0.04216216216216216,8,619,Infinity,Infinity
14493,0.04432432432432432,8,665,Infinity,Infinity
14789,0.04432432432432432,7,774,Infinity,Infinity
16453,0.043963963963963966,7,752,Infinity,Infinity
16452,0.04432432432432432,7,521,Infinity,Infinity
12245,0.04216216216216216,6,646,Infinity,Infinity
17276,0.04288288288288288,6,703,Infinity,Infinity
14187,0.0436036036036036,8,532,Infinity,Infinity
16037,0.04576576576576576,7,757,Infinity,Infinity
14956,0.04144144144144144,6,746,Infinity,Infinity
