weight,density,highest degree,runtime,stretch,jumpstretch
2090990,0.37366174055829227,125,123472,Infinity,6.0
2179313,0.3787848932676519,127,120615,590.0,5.0
2131375,0.37839080459770114,118,125053,Infinity,5.0
2012271,0.3693924466338259,129,128113,Infinity,5.0
2129399,0.37504105090311984,132,118450,727.0,6.0
2124243,0.37471264367816093,120,125192,Infinity,5.0
2126510,0.37655172413793103,119,120837,444.25,5.0
2150129,0.37504105090311984,119,123578,Infinity,6.0
2083091,0.3701806239737274,121,125927,1963.0,6.0
2116785,0.37707717569786536,121,121614,840.0,6.0
