weight,density,highest degree,runtime,stretch,jumpstretch
829481,0.18226190476190476,159,12250,239.77777777777777,11.0
744400,0.17142857142857143,153,13448,618.0,10.0
828100,0.17853174603174604,146,12255,295.5,10.0
813803,0.1759126984126984,146,12891,Infinity,11.0
803934,0.17726190476190476,131,12113,Infinity,10.0
774508,0.17257936507936508,129,11464,228.66666666666666,11.0
761648,0.1707142857142857,132,12279,Infinity,10.0
790108,0.1765079365079365,138,13519,Infinity,10.0
791574,0.17761904761904762,130,12389,352.6666666666667,11.0
855903,0.18142857142857144,126,12425,1733.0,11.0
