weight,density,highest degree,runtime,stretch,jumpstretch
39476,0.025682326621923938,10,8108,Infinity,Infinity
31197,0.023982102908277406,10,8636,Infinity,Infinity
30497,0.02442953020134228,13,7625,Infinity,Infinity
33303,0.024161073825503355,10,8214,Infinity,Infinity
30713,0.023982102908277406,8,8506,Infinity,Infinity
33109,0.02442953020134228,8,7810,Infinity,Infinity
26666,0.022997762863534676,8,7514,Infinity,Infinity
25855,0.023266219239373602,7,7366,Infinity,Infinity
28021,0.02407158836689038,8,8342,Infinity,Infinity
32052,0.02308724832214765,10,7234,Infinity,Infinity
