weight,density,highest degree,runtime,stretch,jumpstretch
38693,0.015952380952380954,9,28055,Infinity,Infinity
43742,0.01611111111111111,9,30019,Infinity,Infinity
39920,0.01626984126984127,9,28077,Infinity,Infinity
41039,0.01630952380952381,11,29177,Infinity,Infinity
44171,0.01599206349206349,8,29572,Infinity,Infinity
47347,0.01626984126984127,8,29967,Infinity,Infinity
48094,0.016587301587301588,11,30856,Infinity,Infinity
55286,0.016626984126984126,8,29543,Infinity,Infinity
50543,0.01646825396825397,9,29900,Infinity,Infinity
47240,0.01646825396825397,8,30538,Infinity,Infinity
