weight,density,highest degree,runtime,stretch,jumpstretch
561808,0.17607142857142857,208,21186,Infinity,11.0
535851,0.17083333333333334,200,20811,Infinity,11.0
538418,0.17186507936507936,158,21082,451.0,10.0
523563,0.16773809523809524,201,21007,746.5,11.0
515807,0.16972222222222222,195,20209,Infinity,11.0
525158,0.17011904761904761,152,22179,Infinity,13.0
547415,0.1721825396825397,143,21433,375.6666666666667,11.0
532787,0.17003968253968255,149,20406,204.6,11.0
538453,0.16984126984126985,162,20926,413.0,11.0
551570,0.17547619047619048,145,19780,199.0,11.0
