weight,density,highest degree,runtime,stretch,jumpstretch
37306,0.020295566502463055,8,11437,Infinity,Infinity
37043,0.020295566502463055,8,10883,Infinity,Infinity
38017,0.020623973727422005,7,11054,Infinity,Infinity
37446,0.020426929392446634,8,11355,Infinity,Infinity
36786,0.020623973727422005,8,11252,Infinity,Infinity
37490,0.020492610837438422,8,10590,Infinity,Infinity
37952,0.020492610837438422,8,12448,Infinity,Infinity
38996,0.020361247947454843,9,10726,Infinity,Infinity
31896,0.020295566502463055,8,11101,Infinity,Infinity
40249,0.020689655172413793,11,11550,Infinity,Infinity
