weight,density,highest degree,runtime,stretch,jumpstretch
3347679,0.36968253968253967,151,383988,Infinity,6.0
3343755,0.36857142857142855,158,395428,357.5,6.0
3443465,0.3707539682539683,156,377012,312.57142857142856,6.0
3347744,0.3672222222222222,149,385098,860.0,6.0
3434231,0.37087301587301585,153,383469,2077.0,6.0
3464868,0.373015873015873,160,368986,599.0,6.0
3424550,0.3699206349206349,157,370026,380.0,6.0
3442100,0.37333333333333335,158,378839,1248.0,6.0
3436701,0.36932539682539683,148,387519,Infinity,6.0
3455967,0.36932539682539683,146,377105,Infinity,6.0
