weight,density,highest degree,runtime,stretch,jumpstretch
35491,0.020623973727422005,8,11330,Infinity,Infinity
33056,0.020295566502463055,7,10649,Infinity,Infinity
33800,0.020623973727422005,7,11577,Infinity,Infinity
35480,0.020426929392446634,8,11316,Infinity,Infinity
36115,0.020492610837438422,8,10612,Infinity,Infinity
32619,0.020361247947454843,10,10328,Infinity,Infinity
32546,0.019967159277504105,9,11781,Infinity,Infinity
38216,0.02108374384236453,8,11104,Infinity,Infinity
34701,0.020755336617405584,9,11636,Infinity,Infinity
26879,0.019835796387520525,7,11221,Infinity,Infinity
