weight,density,highest degree,runtime,stretch,jumpstretch
367888,0.22058165548098435,99,6986,185.75,8.0
407179,0.23185682326621923,118,6872,260.0,9.0
385509,0.22970917225950782,91,7131,760.0,9.0
370817,0.22425055928411633,117,6598,123.42857142857143,9.0
421247,0.2316778523489933,89,6347,99.6,8.0
367470,0.22138702460850113,101,6810,204.66666666666666,9.0
406858,0.22970917225950782,108,6675,106.41666666666667,8.0
370028,0.22272930648769576,113,6679,143.5,9.0
368056,0.22156599552572706,109,6091,Infinity,9.0
406404,0.2338255033557047,117,6763,Infinity,7.0
