weight,density,highest degree,runtime,stretch,jumpstretch
16211,0.02657718120805369,8,7330,Infinity,Infinity
42101,0.04331096196868009,13,10680,Infinity,Infinity
230580,0.06738255033557047,23,12218,Infinity,Infinity
20805,0.026487695749440716,8,7408,Infinity,Infinity
20600,0.030425055928411632,9,8664,Infinity,Infinity
58955,0.04930648769574944,15,11130,Infinity,Infinity
21885,0.024161073825503355,9,6908,Infinity,Infinity
18780,0.027472035794183444,10,8663,Infinity,Infinity
174055,0.06031319910514541,17,13131,1660.0,20.0
64436,0.04930648769574944,13,12552,Infinity,Infinity
