weight,density,highest degree,runtime,stretch,jumpstretch
13412,0.04504504504504504,8,737,Infinity,Infinity
17137,0.04504504504504504,6,601,Infinity,Infinity
15516,0.046486486486486484,7,827,Infinity,Infinity
16350,0.044684684684684686,7,728,Infinity,Infinity
18022,0.04612612612612613,8,711,Infinity,Infinity
15259,0.043963963963963966,6,723,Infinity,Infinity
12670,0.043243243243243246,6,724,Infinity,Infinity
12769,0.0436036036036036,7,778,Infinity,Infinity
14393,0.043963963963963966,7,639,Infinity,Infinity
14610,0.04432432432432432,9,606,Infinity,Infinity
