weight,density,highest degree,runtime,stretch,jumpstretch
168009,0.04496031746031746,23,41901,1654.0,Infinity
187792,0.04634920634920635,22,44378,1397.0,23.0
140913,0.04281746031746032,22,41240,Infinity,Infinity
177458,0.04666666666666667,22,45321,957.5,23.0
201209,0.04797619047619048,23,42842,Infinity,Infinity
192717,0.046825396825396826,24,43620,2240.5,Infinity
128231,0.04206349206349207,22,40176,Infinity,Infinity
114010,0.04083333333333333,20,42127,Infinity,Infinity
187467,0.046865079365079367,28,41143,1890.3333333333333,26.0
161508,0.04396825396825397,24,42362,Infinity,Infinity
