weight,density,highest degree,runtime,stretch,jumpstretch
545131,0.17477386934673367,117,9362,Infinity,10.0
519671,0.1735678391959799,118,8729,444.0,10.0
497201,0.1678391959798995,122,8709,291.25,Infinity
496775,0.17100502512562815,112,9446,235.0,11.0
507138,0.1707537688442211,94,9290,215.5,11.0
486182,0.16884422110552763,129,9507,Infinity,12.0
483074,0.16844221105527638,89,8488,344.6666666666667,12.0
537059,0.17537688442211055,110,9631,328.5,12.0
516468,0.16974874371859297,115,9477,285.75,11.0
537584,0.1743718592964824,113,9777,Infinity,10.0
