weight,density,highest degree,runtime,stretch,jumpstretch
525769,0.18381909547738692,121,13089,1117.0,10.0
495910,0.18090452261306533,106,12301,1023.0,10.0
505470,0.18050251256281408,129,13685,213.33333333333334,10.0
508854,0.18170854271356784,130,12500,479.25,12.0
551706,0.1864824120603015,133,12393,Infinity,9.0
549948,0.18618090452261307,121,12831,Infinity,10.0
536750,0.18663316582914574,118,12749,210.0,10.0
492169,0.17994974874371858,125,12699,Infinity,11.0
534858,0.18663316582914574,139,13009,Infinity,11.0
535916,0.18733668341708543,123,12438,Infinity,10.0
