weight,density,highest degree,runtime,stretch,jumpstretch
2756099,0.37527638190954776,140,218910,440.25,6.0
2727507,0.3747738693467337,135,224750,Infinity,6.0
2675973,0.37,146,215088,Infinity,6.0
2625660,0.3662311557788945,138,216179,475.0,6.0
2744514,0.3747738693467337,141,223854,930.0,5.0
2719045,0.3729145728643216,138,226030,512.75,5.0
2686518,0.37120603015075376,137,213450,1004.0,6.0
2695243,0.37241206030150753,133,216803,598.0,6.0
2723872,0.37301507537688444,137,220843,338.0,6.0
2729619,0.37547738693467336,143,224467,647.6666666666666,6.0
