weight,density,highest degree,runtime
110026,0.12828828828828828,17,811
93224,0.1264864864864865,19,889
87517,0.12072072072072072,15,749
84063,0.12216216216216216,18,732
70833,0.1163963963963964,15,722
103328,0.11927927927927928,15,761
86193,0.12108108108108108,14,774
85861,0.11387387387387388,15,705
44966,0.09009009009009009,14,668
78818,0.11963963963963964,16,712
