weight,density,highest degree,runtime
32016,0.019376026272577996,8,7530
39607,0.020558292282430213,9,7760
38999,0.020032840722495896,9,7171
32141,0.019113300492610837,9,7477
35383,0.019967159277504105,7,7513
39175,0.019770114942528734,8,7154
34788,0.020098522167487684,8,7814
37251,0.020032840722495896,10,8034
33262,0.020164203612479475,8,7728
30183,0.019507389162561575,8,7704
