weight,density,highest degree,runtime
54242,0.5033333333333333,18,19
52519,0.5133333333333333,17,16
39313,0.46,23,15
64598,0.5566666666666666,19,18
52096,0.52,21,19
51167,0.49,20,15
41830,0.48,20,19
44055,0.48333333333333334,21,15
36653,0.44666666666666666,18,21
44738,0.46,17,16
