weight,density,highest degree,runtime
7229,0.12333333333333334,8,13
4897,0.11,5,11
5725,0.11,4,10
5171,0.11666666666666667,7,11
3457,0.10333333333333333,5,10
5675,0.11666666666666667,5,13
4963,0.11333333333333333,5,13
6079,0.11333333333333333,5,10
4015,0.11333333333333333,6,12
5058,0.11,6,11
