weight,density,highest degree,runtime
408443,0.24954838709677418,72,2130
383987,0.24361290322580645,99,2336
419398,0.25329032258064516,94,2860
395266,0.24116129032258066,93,2510
393876,0.24270967741935484,96,2473
380028,0.23948387096774193,94,2217
395683,0.24580645161290324,95,2261
420184,0.24761290322580645,86,2118
371523,0.2367741935483871,90,2095
327084,0.23006451612903225,86,2272
