weight,density,highest degree,runtime
644723,0.22147783251231526,126,9178
673532,0.2302791461412151,114,9034
660742,0.22364532019704433,116,9570
694736,0.23047619047619047,127,10050
676968,0.2317241379310345,127,10118
625084,0.22088669950738915,122,8657
661899,0.22548440065681444,127,8774
701932,0.23435139573070607,114,8778
670270,0.22857142857142856,120,8583
669877,0.2252216748768473,119,8963
