weight,density,highest degree,runtime
35988,0.024966442953020133,9,7525
31900,0.02371364653243848,9,7361
29578,0.023445190156599554,8,7762
35790,0.02442953020134228,10,7193
24819,0.022997762863534676,7,7051
33126,0.024787472035794185,8,7639
27269,0.023982102908277406,8,7360
34018,0.024340044742729307,8,8001
31183,0.024250559284116333,8,7311
27077,0.02371364653243848,8,7416
