weight,density,highest degree,runtime
322810,0.17346469622331692,98,6995
319893,0.17523809523809525,97,6938
299872,0.17064039408866996,87,6964
353798,0.1831855500821018,93,7208
296382,0.1683415435139573,97,6697
327218,0.17405582922824303,111,6477
290363,0.16880131362889983,110,7548
330115,0.17444991789819375,112,6984
329397,0.17773399014778324,107,7353
309785,0.172807881773399,94,6795
