weight,density,highest degree,runtime
652178,0.2443847874720358,86,4160
547591,0.22621923937360178,93,3684
578108,0.232751677852349,99,4201
574449,0.2323937360178971,84,3771
593873,0.2352572706935123,83,4122
557826,0.22568232662192395,95,4036
577026,0.2295302013422819,77,3816
544941,0.22586129753914988,99,4211
573745,0.23257270693512305,94,4429
584222,0.23400447427293064,94,4647
