weight,density,highest degree,runtime
37800,0.38666666666666666,16,7
25882,0.37666666666666665,17,10
36399,0.41333333333333333,22,8
35130,0.4,15,9
56998,0.47,19,8
37253,0.4066666666666667,21,9
43615,0.42333333333333334,17,9
40080,0.39666666666666667,16,7
29184,0.39666666666666667,17,9
39539,0.41333333333333333,18,8
