weight,density,highest degree,runtime
28953,0.02308724832214765,8,4776
32895,0.023534675615212528,9,4701
29605,0.022550335570469798,9,4378
31664,0.023445190156599554,7,4946
32367,0.023445190156599554,8,4461
25570,0.02228187919463087,9,4061
25221,0.022997762863534676,10,4433
30475,0.023355704697986576,9,4406
29254,0.0229082774049217,7,4888
26902,0.022550335570469798,8,3961
