weight,density,highest degree,runtime
52338,0.5233333333333333,18,25
49054,0.48,19,21
56349,0.5,19,17
46314,0.4766666666666667,17,17
56515,0.5133333333333333,20,20
60603,0.54,19,21
57066,0.5133333333333333,17,17
66168,0.5566666666666666,19,21
55239,0.49666666666666665,19,16
46359,0.4533333333333333,16,28
