weight,density,highest degree,runtime
343380,0.19776286353467562,100,4392
362716,0.20214765100671142,106,4159
364214,0.20626398210290828,99,3984
367328,0.20814317673378077,98,4075
367456,0.20348993288590603,109,4041
361493,0.20196868008948546,89,4095
381312,0.20957494407158836,112,4215
372031,0.203668903803132,78,3774
350132,0.20008948545861296,79,3850
397653,0.2130648769574944,114,4339
