weight,density,highest degree,runtime
35562,0.019967159277504105,9,8710
34989,0.019770114942528734,7,8472
34409,0.019376026272577996,8,7676
35550,0.020426929392446634,8,7577
33349,0.020032840722495896,7,8127
36538,0.020032840722495896,8,7014
33036,0.019770114942528734,7,8026
34765,0.019441707717569787,7,6977
36150,0.019638752052545155,8,7570
30441,0.019441707717569787,8,7386
