weight,density,highest degree,runtime
244381,0.19341935483870967,87,1582
249473,0.19341935483870967,84,1568
232312,0.1912258064516129,89,1633
240259,0.19264516129032258,78,1874
251582,0.1967741935483871,86,1660
272303,0.2006451612903226,86,1809
233872,0.18748387096774194,77,1606
272807,0.1992258064516129,90,1713
259883,0.1967741935483871,85,1801
228935,0.19058064516129034,85,1808
