weight,density,highest degree,runtime
40839,0.4,15,9
32265,0.38,16,8
46512,0.44,16,7
40043,0.39666666666666667,19,14
51335,0.44,14,7
38522,0.41,17,14
28996,0.35,18,7
32816,0.4,19,8
43697,0.41,18,7
52447,0.42333333333333334,18,7
