weight,density,highest degree,runtime
19193,0.04576576576576576,9,414
16796,0.04432432432432432,8,427
13359,0.04144144144144144,9,407
14736,0.04432432432432432,10,415
14067,0.043243243243243246,7,424
18139,0.043963963963963966,7,402
15681,0.044684684684684686,10,413
15008,0.04216216216216216,6,397
14861,0.043963963963963966,8,410
12651,0.04216216216216216,7,405
