weight,density,highest degree,runtime
210720,0.23555555555555555,66,999
185525,0.22505050505050506,63,1077
211514,0.23393939393939395,66,1051
196756,0.22545454545454546,52,1158
209198,0.2391919191919192,66,1151
220069,0.24404040404040403,64,961
205953,0.2391919191919192,64,1239
219309,0.24181818181818182,65,993
216009,0.238989898989899,56,1221
217569,0.2404040404040404,59,1141
