weight,density,highest degree,runtime
51231,0.47333333333333333,18,21
46583,0.4666666666666667,17,20
59704,0.5133333333333333,21,17
65264,0.5466666666666666,19,19
50310,0.49666666666666665,18,17
68872,0.5366666666666666,17,20
54396,0.4666666666666667,19,17
49316,0.47333333333333333,16,19
61274,0.5066666666666667,20,16
63307,0.5233333333333333,18,20
