weight,density,highest degree,runtime
337890,0.27575757575757576,59,1137
331758,0.2733333333333333,62,1178
351730,0.27111111111111114,60,1039
357376,0.27656565656565657,58,1082
329194,0.2692929292929293,60,1124
330454,0.2688888888888889,70,1054
335588,0.2682828282828283,58,1098
343504,0.2694949494949495,63,989
313661,0.26141414141414143,56,934
286363,0.25191919191919193,53,1063
