weight,density,highest degree,runtime
24364,0.32666666666666666,12,29
29608,0.37333333333333335,15,32
23023,0.32,13,27
19391,0.32,11,29
16648,0.27666666666666667,11,26
28311,0.36,15,32
33904,0.38,12,30
30481,0.36666666666666664,12,30
10497,0.25333333333333335,10,27
32693,0.35333333333333333,16,29
