weight,density,highest degree,runtime
26936,0.02838709677419355,9,3078
24350,0.027741935483870966,10,3022
22396,0.02696774193548387,8,2848
23735,0.027870967741935485,6,2865
27060,0.02761290322580645,6,2856
24131,0.027483870967741936,10,2898
26457,0.027483870967741936,7,3139
22149,0.027096774193548386,8,2635
19649,0.026451612903225806,9,2817
26565,0.02761290322580645,8,2621
