weight,density,highest degree,runtime
261548,0.09494407158836689,26,14025
240262,0.08930648769574943,34,13305
232233,0.09002237136465324,28,14976
192253,0.08483221476510067,26,14089
183107,0.08456375838926175,25,13711
195322,0.08599552572706935,25,14245
242377,0.09288590604026846,28,15136
270237,0.0919910514541387,33,14620
290623,0.09691275167785235,29,14001
265157,0.09387024608501118,30,14080
