weight,density,highest degree,runtime
9317,0.05959183673469388,6,96
10684,0.06448979591836734,6,106
9982,0.0636734693877551,6,100
9881,0.062040816326530614,6,107
10165,0.06448979591836734,7,106
9803,0.062040816326530614,6,103
10054,0.0636734693877551,7,105
8341,0.060408163265306125,7,100
10430,0.0653061224489796,6,108
6342,0.05877551020408163,6,103
