weight,density,highest degree,runtime
26123,0.027096774193548386,7,4252
22116,0.028516129032258065,9,3717
26854,0.028774193548387096,8,3528
26122,0.02864516129032258,9,3445
22916,0.028,8,4048
24092,0.028,8,3964
27225,0.028129032258064516,8,3440
25563,0.02761290322580645,8,3186
29970,0.02890322580645161,9,3831
19887,0.026838709677419356,9,3677
